Chromosome	Strand	Start	End	Dominant	Signal	Rank	rep 1	rep 2	rep 3
chr	-	2729241	2729269	2729252	0.12032532684706598	1731	1.0	1.0	1.0
chr	-	3471534	3471543	3471537	0.1202020202020202	1732	1.0	1.0	1.0
chr	+	4035303	4035307	4035303	0.12012464069778968	1733	1.0	1.0	1.0
chr	-	3470727	3470735	3470732	0.12009803921568629	1734	1.0	1.0	1.0
chr	+	4176675	4176679	4176677	0.12009803921568628	1735	1.0	1.0	1.0
chr	-	2311965	2311975	2311969	0.12009803921568628	1736	1.0	1.0	1.0
chr	-	2924420	2924432	2924425	0.12008547008547009	1737	1.0	1.0	1.0
chr	+	3719938	3719955	3719944	0.12005539814775656	1738	1.0	1.0	1.0
chr	-	3470188	3470205	3470198	0.12005131964809383	1739	1.0	1.0	1.0
chr	-	3473495	3473502	3473496	0.11993464052287582	1740	1.0	1.0	1.0
chr	-	3311476	3311483	3311477	0.11976911976911976	1741	1.0	1.0	1.0
chr	-	2817981	2817994	2817986	0.11975591151792524	1742	1.0	1.0	1.0
chr	-	3442745	3442754	3442747	0.11972667855020798	1743	1.0	1.0	1.0
chr	+	4180001	4180008	4180004	0.11967105263157896	1744	1.0	1.0	1.0
chr	+	1147557	1147565	1147563	0.11958874458874458	1745	1.0	1.0	1.0
chr	-	3439735	3439744	3439740	0.11944444444444442	1746	1.0	1.0	1.0
chr	-	3449475	3449492	3449485	0.11936507936507935	1747	1.0	1.0	1.0
chr	-	3440031	3440042	3440035	0.11934913436581958	1748	1.0	1.0	1.0
chr	-	3451726	3451737	3451734	0.11919254658385092	1749	1.0	1.0	1.0
chr	-	3471374	3471385	3471377	0.11918388977212507	1750	1.0	1.0	1.0
chr	-	3471829	3471841	3471835	0.11904761904761905	1751	1.0	1.0	1.0
chr	-	3473251	3473255	3473251	0.11904761904761905	1752	1.0		1.0
chr	-	3445811	3445818	3445811	0.11904761904761903	1753	1.0	1.0	1.0
chr	-	3440052	3440071	3440060	0.11873015873015873	1754	1.0	1.0	1.0
chr	+	4467530	4467539	4467534	0.11868686868686867	1755	1.0	1.0	
chr	-	3471978	3471985	3471981	0.11868686868686867	1756	1.0		1.0
chr	-	3442866	3442889	3442871	0.11865942028985506	1757	1.0	1.0	1.0
chr	-	2729296	2729306	2729298	0.1186201527757505	1758	1.0	1.0	1.0
chr	-	3453233	3453241	3453236	0.11855009995002498	1759	1.0	1.0	1.0
chr	+	4127064	4127071	4127065	0.11851851851851854	1760	1.0	1.0	1.0
chr	+	4176918	4176929	4176924	0.11850894203835381	1761	1.0	1.0	1.0
chr	+	2282744	2282758	2282750	0.11842105263157894	1762	1.0	1.0	1.0
chr	+	4425513	4425521	4425517	0.11842105263157894	1763	1.0	1.0	1.0
chr	+	4179535	4179551	4179538	0.11827551533433885	1764	1.0	1.0	1.0
chr	-	3443025	3443042	3443032	0.11821511821511821	1765	1.0	1.0	1.0
chr	+	4179918	4179926	4179921	0.11811811811811812	1766	1.0	1.0	1.0
chr	+	962749	962761	962754	0.11805555555555554	1767	1.0	1.0	1.0
chr	-	3445960	3445968	3445965	0.11805555555555554	1768	1.0	1.0	1.0
chr	-	3442599	3442610	3442604	0.11799041067333749	1769	1.0	1.0	1.0
chr	-	1799530	1799538	1799535	0.11796547678900621	1770	1.0	1.0	1.0
chr	-	3440751	3440783	3440769	0.11794871794871796	1778	1.0	1.0	1.0
chr	+	3411247	3411255	3411252	0.11794871794871796	1775	1.0		1.0
chr	+	3884243	3884255	3884247	0.11794871794871796	1776	1.0	1.0	
chr	-	1800339	1800355	1800339	0.11794871794871796	1777	1.0		1.0
chr	+	1147273	1147287	1147276	0.11794871794871796	1774	1.0	1.0	1.0
chr	+	1147024	1147034	1147029	0.11794871794871796	1773	1.0	1.0	1.0
chr	+	191574	191582	191578	0.11794871794871796	1772	1.0	1.0	1.0
chr	+	124532	124548	124545	0.11794871794871796	1771	1.0	1.0	1.0
chr	+	4180163	4180174	4180167	0.1178743961352657	1779	1.0		1.0
chr	-	3471549	3471556	3471552	0.11787101787101788	1780	1.0	1.0	1.0
chr	+	962223	962230	962224	0.11774891774891776	1781	1.0	1.0	
chr	-	3377986	3378000	3377998	0.11764705882352942	1782	0.5381506675269375	1.0	1.0
chr	-	3450955	3450968	3450961	0.1176470588235294	1783	1.0	1.0	1.0
chr	+	4179453	4179464	4179456	0.1176046176046176	1784	1.0	1.0	
chr	-	3440873	3440877	3440873	0.1175610595115239	1785	1.0	1.0	1.0
chr	-	3448158	3448165	3448158	0.11744848296572434	1786	1.0	1.0	1.0
chr	+	4179311	4179321	4179314	0.11734006734006734	1787	1.0	1.0	1.0
chr	-	1019148	1019156	1019151	0.11706349206349205	1788	1.0	1.0	1.0
chr	-	3470404	3470408	3470404	0.11699346405228757	1789	1.0	1.0	1.0
chr	-	3447264	3447273	3447269	0.11692307692307692	1790	1.0	1.0	1.0
chr	-	3444590	3444608	3444602	0.1169141491722137	1791	1.0	1.0	1.0
chr	+	4425283	4425292	4425286	0.11688311688311688	1792	1.0	1.0	1.0
chr	+	657328	657353	657346	0.11682976175729798	1793	1.0	1.0	1.0
chr	-	2312006	2312023	2312011	0.11673833412963848	1794	1.0	1.0	1.0
chr	+	2947591	2947598	2947593	0.11673833412963847	1795	1.0	1.0	1.0
chr	+	4177040	4177053	4177045	0.11668386652906777	1796	1.0	1.0	1.0
chr	+	962063	962083	962077	0.11666666666666665	1797	1.0	1.0	1.0
chr	-	1019857	1019876	1019868	0.11666666666666665	1798	1.0		1.0
chr	-	3378212	3378220	3378218	0.11666666666666665	1799	1.0	1.0	1.0
chr	-	3444760	3444767	3444764	0.11666666666666665	1800	1.0	1.0	1.0
chr	-	3448915	3448930	3448921	0.11666666666666665	1801	1.0		1.0
chr	-	3451008	3451035	3451030	0.11666666666666665	1802	1.0	1.0	1.0
chr	-	3446916	3446936	3446931	0.11661375661375661	1803	1.0	1.0	1.0
chr	-	3443255	3443270	3443260	0.11657754010695187	1804	1.0	1.0	1.0
chr	-	3472001	3472009	3472007	0.11655982905982905	1805	1.0	1.0	1.0
chr	-	3470741	3470755	3470746	0.11655011655011654	1806	1.0		1.0
chr	-	3444980	3444988	3444985	0.11653778320444987	1807	1.0	1.0	1.0
chr	-	3474140	3474144	3474139	0.1164021164021164	1808	1.0	1.0	1.0
chr	-	1019568	1019577	1019571	0.11634738186462323	1809	1.0	1.0	1.0
chr	-	3441390	3441398	3441392	0.11620718462823725	1810	1.0	1.0	1.0
chr	-	3322474	3322495	3322486	0.11616161616161617	1811	1.0	1.0	1.0
chr	-	3450327	3450335	3450332	0.11614942528735632	1812	1.0	1.0	1.0
chr	-	3472139	3472145	3472140	0.11613756613756614	1813	1.0	1.0	1.0
chr	-	3811331	3811345	3811337	0.11599940020992654	1814	1.0	1.0	1.0
chr	+	657332	657335	657333	0.11595655806182122	1815	1.0	1.0	1.0
chr	-	1019113	1019121	1019116	0.11587301587301586	1816	1.0	1.0	1.0
chr	-	3440752	3440759	3440756	0.11587301587301586	1817	1.0	1.0	1.0
chr	-	3441704	3441728	3441722	0.11583151779230211	1818	1.0	1.0	1.0
chr	-	3452636	3452644	3452639	0.11568322981366459	1819	1.0	1.0	1.0
chr	+	4180843	4180852	4180845	0.11568313222724987	1820	1.0	1.0	1.0
chr	-	3473003	3473011	3473005	0.11559454191033137	1821	1.0	1.0	1.0
chr	-	3439982	3439990	3439985	0.11533401239283592	1822	1.0	1.0	1.0
chr	-	3448384	3448391	3448386	0.11533339991344586	1823	1.0	1.0	1.0
chr	-	3443503	3443508	3443503	0.11532163742690059	1824	1.0	1.0	1.0
chr	-	4449119	4449137	4449129	0.11526001705029838	1825	1.0	1.0	1.0
chr	-	3447604	3447625	3447616	0.11509881422924902	1826	1.0	1.0	1.0
chr	-	3472176	3472195	3472187	0.11507936507936507	1829	1.0	1.0	1.0
chr	-	3446252	3446264	3446258	0.11507936507936507	1827	1.0	1.0	1.0
chr	-	3447023	3447034	3447028	0.11507936507936507	1828	1.0	1.0	1.0
chr	+	2755837	2755846	2755842	0.11477867487970679	1830	1.0	1.0	1.0
chr	-	2744677	2744690	2744681	0.1147186147186147	1831			1.0
chr	-	1019273	1019286	1019278	0.11461988304093566	1832	1.0	1.0	1.0
chr	-	3378718	3378729	3378724	0.11461988304093566	1833	1.0	1.0	1.0
chr	+	962351	962357	962353	0.11452991452991453	1834	1.0	1.0	1.0
chr	+	4179339	4179352	4179345	0.11451355661881978	1835	1.0	1.0	1.0
chr	-	3446080	3446101	3446085	0.11447772657450077	1836	1.0	1.0	1.0
chr	+	962360	962368	962366	0.11428571428571428	1837		1.0	1.0
chr	+	4179062	4179073	4179066	0.11428571428571428	1838	1.0	1.0	1.0
chr	-	1019963	1019973	1019966	0.11428571428571428	1839	1.0	1.0	
chr	-	3378041	3378045	3378041	0.11428571428571428	1840	1.0	1.0	1.0
chr	-	3440785	3440796	3440790	0.11428571428571428	1841	1.0	1.0	1.0
chr	-	3473211	3473218	3473212	0.11428571428571428	1842	1.0	1.0	1.0
chr	+	4425663	4425672	4425667	0.1142156862745098	1843	1.0	1.0	1.0
chr	-	3449347	3449366	3449351	0.1140863940863941	1844	1.0	1.0	1.0
chr	-	3451467	3451501	3451495	0.11407407407407406	1845	1.0	1.0	1.0
chr	-	3442673	3442681	3442675	0.11398689030267978	1846	1.0	1.0	1.0
chr	+	4179154	4179168	4179160	0.1138095238095238	1847	1.0	1.0	1.0
chr	+	4176901	4176914	4176903	0.11375661375661376	1848	1.0	1.0	1.0
chr	-	3453006	3453011	3453008	0.11374269005847952	1849	1.0	1.0	1.0
chr	-	3441078	3441088	3441084	0.11367551483830553	1850	1.0	1.0	1.0
chr	-	20957	20966	20960	0.11331569664902996	1851	1.0	1.0	1.0
chr	+	225699	225722	225709	0.11324607815835885	1852	1.0	1.0	1.0
chr	-	3445636	3445656	3445641	0.11310134406480969	1853	1.0	1.0	1.0
chr	-	3449206	3449214	3449209	0.11309921962095876	1854	1.0	1.0	1.0
chr	-	3474213	3474247	3474218	0.11277650648360028	1855	1.0	1.0	1.0
chr	-	3446649	3446661	3446653	0.11276455026455028	1856	1.0	1.0	1.0
chr	+	963459	963467	963464	0.1126984126984127	1857	1.0	1.0	1.0
chr	-	3450697	3450706	3450700	0.1126984126984127	1858	1.0	1.0	1.0
chr	-	3447732	3447741	3447734	0.11263736263736264	1859	1.0	1.0	1.0
chr	-	3811617	3811633	3811628	0.11243456895630809	1860	1.0	1.0	1.0
chr	-	3444132	3444141	3444136	0.11231884057971014	1861	1.0	1.0	1.0
chr	+	4426184	4426205	4426189	0.1122004357298475	1862	1.0	1.0	1.0
chr	+	4176822	4176843	4176835	0.11212121212121212	1863	1.0	1.0	1.0
chr	-	3471071	3471079	3471076	0.11195993548934725	1864	1.0	1.0	1.0
chr	+	190380	190385	190383	0.1118421052631579	1865	1.0	1.0	1.0
chr	-	3446416	3446427	3446420	0.11172883787661407	1866	1.0	1.0	1.0
chr	-	2818386	2818415	2818396	0.11168460035575774	1867	1.0	1.0	1.0
chr	+	4425240	4425248	4425241	0.11167945439045183	1868	1.0	1.0	1.0
chr	+	2755765	2755771	2755766	0.11164383015694619	1869	1.0	1.0	1.0
chr	-	3450084	3450092	3450089	0.11162314388120838	1870	1.0	1.0	1.0
chr	+	4207941	4207962	4207953	0.11152311562147628	1871	1.0	1.0	1.0
chr	-	3450378	3450386	3450380	0.11133135869977977	1872	1.0	1.0	1.0
chr	-	2924457	2924473	2924459	0.11111111111111112	1873	1.0		1.0
chr	-	3452537	3452551	3452542	0.11111111111111112	1874	1.0		1.0
chr	-	3472343	3472351	3472346	0.11111111111111112	1875	1.0	1.0	1.0
chr	-	3474505	3474512	3474506	0.11111111111111112	1876	1.0	1.0	1.0
chr	-	3333220	3333225	3333221	0.1111111111111111	1884	1.0	1.0	1.0
chr	-	2312445	2312456	2312449	0.1111111111111111	1883	1.0	1.0	1.0
chr	+	4467487	4467496	4467491	0.1111111111111111	1881	1.0		1.0
chr	-	1020023	1020036	1020028	0.1111111111111111	1882		1.0	1.0
chr	+	1862891	1862914	1862907	0.1111111111111111	1879	1.0		1.0
chr	+	4176029	4176036	4176033	0.1111111111111111	1880	1.0	1.0	
chr	+	850292	850311	850303	0.1111111111111111	1878	1.0		1.0
chr	+	190563	190569	190566	0.1111111111111111	1877	1.0		1.0
chr	+	4208006	4208021	4208016	0.11093284523295584	1885	1.0	1.0	1.0
chr	-	3441152	3441157	3441153	0.1107910906298003	1886	1.0	1.0	1.0
chr	-	3444515	3444520	3444515	0.11070515162586773	1887	1.0	1.0	1.0
chr	-	3441464	3441470	3441465	0.11068376068376069	1888	1.0	1.0	1.0
chr	-	3450402	3450414	3450406	0.1106828655215752	1889	1.0	1.0	1.0
chr	+	4180491	4180501	4180495	0.11059101654846336	1890	1.0	1.0	1.0
chr	-	3451943	3451958	3451948	0.11055900621118013	1891	1.0	1.0	1.0
chr	-	2311907	2311918	2311910	0.11051693404634581	1892		1.0	1.0
chr	-	3472253	3472258	3472254	0.11041083099906629	1893	1.0	1.0	1.0
chr	+	4179490	4179497	4179494	0.1102971102971103	1894	1.0	1.0	1.0
chr	-	2818419	2818436	2818422	0.11029009304871373	1895	1.0	1.0	1.0
chr	+	4178871	4178879	4178873	0.11025641025641027	1897	1.0	1.0	1.0
chr	+	127811	127831	127817	0.11025641025641027	1896	1.0	1.0	1.0
chr	-	3470714	3470725	3470719	0.11018518518518518	1898	1.0	1.0	1.0
chr	-	3447677	3447686	3447678	0.11011904761904762	1899	1.0	1.0	1.0
chr	-	3472929	3472941	3472934	0.11010284331518451	1900	1.0	1.0	1.0
chr	+	4180254	4180269	4180258	0.11005661005661006	1901	1.0	1.0	1.0
chr	-	3445545	3445553	3445551	0.10967741935483871	1902	1.0	1.0	1.0
chr	-	3377801	3377830	3377816	0.10964579380139154	1903	1.0	1.0	1.0
chr	-	3811292	3811297	3811293	0.10951005562687205	1904	1.0	1.0	1.0
chr	-	3451785	3451800	3451794	0.109506500311098	1905	1.0	1.0	1.0
chr	-	1799463	1799471	1799464	0.10949557688688123	1906	1.0	1.0	1.0
chr	-	2745793	2745801	2745798	0.10942760942760943	1907	1.0	1.0	
chr	-	3449125	3449131	3449127	0.10936285936285937	1908	1.0	1.0	1.0
chr	-	3474460	3474468	3474463	0.10934744268077601	1909	1.0	1.0	1.0
chr	+	1151684	1151692	1151685	0.10926399545325376	1910	1.0	1.0	1.0
chr	+	4179324	4179332	4179330	0.10925925925925926	1911		1.0	1.0
chr	-	3447967	3447979	3447973	0.10916179337231968	1914	1.0	1.0	1.0
chr	-	3447118	3447129	3447123	0.10916179337231968	1913	1.0	1.0	1.0
chr	+	1147115	1147123	1147117	0.10916179337231968	1912	1.0	1.0	1.0
chr	+	4209990	4210000	4209993	0.1091556704607774	1915	1.0	1.0	1.0
chr	-	3428824	3428838	3428830	0.10915048254172578	1916	1.0	1.0	1.0
chr	-	3441055	3441071	3441059	0.10910339313030176	1917	1.0	1.0	1.0
chr	-	3333347	3333361	3333359	0.10909090909090909	1918	1.0	1.0	1.0
chr	+	850840	850849	850842	0.10897435897435898	1919	1.0	1.0	
chr	-	3448037	3448062	3448048	0.1089527027027027	1920	1.0	1.0	1.0
chr	+	4426476	4426484	4426476	0.10889355742296919	1921	1.0	1.0	1.0
chr	+	657447	657454	657450	0.10873015873015873	1922	1.0	1.0	1.0
chr	+	2755749	2755758	2755754	0.1086482077088073	1923	1.0	1.0	1.0
chr	-	3445129	3445139	3445132	0.10864236999147485	1924	1.0	1.0	1.0
chr	+	4425545	4425553	4425551	0.10864116813773562	1925	1.0	1.0	1.0
chr	-	3442497	3442507	3442501	0.10861151427189163	1926	1.0	1.0	1.0
chr	+	4176685	4176695	4176689	0.10853174603174602	1927	1.0	1.0	1.0
chr	+	850397	850405	850399	0.1084967320261438	1928	1.0	1.0	1.0
chr	-	3311336	3311346	3311338	0.10849673202614378	1929	1.0	1.0	1.0
chr	-	3311511	3311519	3311513	0.10846560846560847	1930	1.0	1.0	1.0
chr	+	3943613	3943631	3943617	0.10845904626911007	1931	1.0	1.0	1.0
chr	-	3450001	3450006	3450002	0.10835058661145618	1932	1.0	1.0	1.0
chr	-	3439703	3439722	3439712	0.10833333333333334	1933	1.0	1.0	1.0
chr	-	3450579	3450590	3450583	0.10833333333333334	1934	1.0	1.0	1.0
chr	-	3811563	3811573	3811569	0.10833333333333334	1935	1.0	1.0	1.0
chr	-	3452308	3452316	3452310	0.10827407886231415	1936	1.0	1.0	1.0
chr	+	4176089	4176097	4176089	0.10822510822510822	1937		1.0	1.0
chr	-	2311863	2311871	2311868	0.10822510822510822	1938	1.0	1.0	1.0
chr	-	3441325	3441336	3441328	0.10808080808080807	1939	1.0	1.0	1.0
chr	+	2942753	2942759	2942755	0.10803464755077657	1940	1.0	1.0	1.0
chr	-	2745993	2746002	2745999	0.10797101449275363	1941	1.0	1.0	1.0
chr	+	4425849	4425861	4425855	0.10777777777777776	1942	1.0	1.0	1.0
chr	-	3378152	3378156	3378152	0.1074074074074074	1943	1.0	1.0	1.0
chr	-	3444911	3444921	3444915	0.10726495726495726	1944	1.0	1.0	1.0
chr	-	3474406	3474414	3474411	0.10716440422322775	1945	1.0	1.0	1.0
chr	-	2312237	2312262	2312254	0.10714285714285714	1946	1.0	1.0	1.0
chr	-	3377802	3377811	3377803	0.10704980842911876	1947	1.0	1.0	1.0
chr	-	3440170	3440186	3440174	0.10704646230962019	1948	1.0	1.0	1.0
chr	-	3442777	3442788	3442782	0.10698799408476828	1949	1.0	1.0	1.0
chr	-	2746116	2746124	2746116	0.10697032436162872	1950	1.0	1.0	1.0
chr	-	3444358	3444365	3444362	0.10691391941391941	1951	1.0	1.0	1.0
chr	-	3449030	3449040	3449033	0.10690758516845474	1952	1.0	1.0	1.0
chr	-	3449191	3449197	3449192	0.10690758516845474	1953	1.0	1.0	1.0
chr	+	191429	191441	191434	0.10687830687830686	1954	1.0	1.0	1.0
chr	-	3442531	3442540	3442532	0.10687830687830686	1955	1.0	1.0	1.0
chr	+	963314	963326	963319	0.10683760683760683	1956	1.0	1.0	1.0
chr	-	2745545	2745558	2745551	0.10683760683760683	1957	1.0	1.0	1.0
chr	-	3470442	3470449	3470445	0.10683760683760683	1958	1.0	1.0	1.0
chr	-	1800326	1800334	1800329	0.10669191919191919	1959	1.0	1.0	1.0
chr	-	3449811	3449819	3449812	0.10656436487638533	1960	1.0	1.0	1.0
chr	+	1757454	1757460	1757455	0.10649350649350649	1961	1.0	1.0	1.0
chr	-	3333244	3333252	3333250	0.10632183908045978	1962	1.0	1.0	1.0
chr	+	4180670	4180682	4180675	0.10615912166631053	1963	1.0	1.0	1.0
chr	+	4425417	4425421	4425419	0.10605038236617183	1964	1.0	1.0	1.0
chr	+	4176698	4176702	4176698	0.10588235294117647	1965	1.0	1.0	1.0
chr	-	2312286	2312306	2312290	0.10588235294117647	1966	1.0		1.0
chr	-	2312357	2312363	2312359	0.10588235294117647	1967	1.0		1.0
chr	-	3471603	3471625	3471609	0.10588235294117647	1968	1.0	1.0	1.0
chr	-	20823	20838	20826	0.10574138598528843	1969	1.0	1.0	1.0
chr	+	4035389	4035404	4035397	0.10573608587775045	1970	1.0	1.0	1.0
chr	+	1151628	1151636	1151629	0.10572458868604913	1971	1.0	1.0	1.0
chr	-	3473192	3473201	3473194	0.10555555555555556	1972	1.0	1.0	1.0
chr	-	3444015	3444025	3444018	0.10548941798941798	1973	1.0	1.0	1.0
chr	-	3443644	3443653	3443647	0.1052565180824222	1974	1.0	1.0	1.0
chr	-	3441418	3441426	3441423	0.1050903119868637	1975	1.0	1.0	1.0
chr	-	3448805	3448811	3448806	0.10499908775770844	1976	1.0	1.0	1.0
chr	+	4178791	4178798	4178793	0.10485527544351074	1977	1.0	1.0	1.0
chr	-	3445917	3445925	3445921	0.10476190476190476	1978	1.0	1.0	1.0
chr	-	3451687	3451694	3451692	0.10466777804239102	1979	1.0	1.0	1.0
chr	-	3449656	3449664	3449661	0.10458937198067635	1980	1.0	1.0	1.0
chr	+	4180874	4180878	4180873	0.10454403983815748	1981	1.0	1.0	1.0
chr	-	1799905	1799910	1799907	0.10449545671927309	1982	1.0	1.0	1.0
chr	-	3442791	3442800	3442794	0.10447264793529161	1983	1.0	1.0	1.0
chr	+	4176823	4176827	4176824	0.10437710437710439	1984	1.0	1.0	1.0
chr	-	3440194	3440201	3440198	0.10437710437710439	1985	1.0	1.0	1.0
chr	-	2312225	2312233	2312227	0.10416666666666667	1986	1.0	1.0	1.0
chr	-	2746010	2746017	2746012	0.10416666666666667	1987	1.0	1.0	1.0
chr	-	3472263	3472273	3472265	0.10416666666666667	1988	1.0	1.0	1.0
chr	+	657369	657382	657373	0.10396760396760396	1989	1.0	1.0	1.0
chr	-	3442853	3442861	3442857	0.10394562334217507	1990	1.0	1.0	1.0
chr	+	4035457	4035470	4035462	0.10384199134199135	1991	1.0	1.0	1.0
chr	+	961965	961972	961965	0.10382928475033737	1992	1.0	1.0	1.0
chr	+	3986536	3986566	3986561	0.1037037037037037	1993		1.0	1.0
chr	-	3442372	3442382	3442374	0.1037037037037037	1994	1.0	1.0	1.0
chr	-	3451018	3451022	3451020	0.1037037037037037	1995	1.0	1.0	1.0
chr	-	2731219	2731232	2731225	0.10363238020999421	1996	1.0	1.0	1.0
chr	+	3941735	3941746	3941739	0.10362905963228285	1997	1.0	1.0	1.0
chr	+	4176889	4176894	4176892	0.10356310356310357	1998	1.0	1.0	1.0
chr	-	3443670	3443678	3443674	0.10351457634989043	1999	1.0	1.0	1.0
chr	-	1019288	1019300	1019294	0.10317460317460318	2001	1.0	1.0	1.0
chr	-	3470416	3470425	3470420	0.10317460317460318	2002	1.0	1.0	1.0
chr	-	3471922	3471943	3471935	0.10317460317460318	2003	1.0	1.0	1.0
chr	+	4176274	4176282	4176275	0.10317460317460318	2000	1.0	1.0	1.0
chr	+	962421	962431	962426	0.10294117647058824	2004	1.0	1.0	1.0
chr	+	4037357	4037361	4037358	0.10294117647058824	2005	1.0	1.0	1.0
chr	-	3447916	3447925	3447922	0.10294117647058824	2006	1.0	1.0	1.0
chr	-	3474066	3474074	3474070	0.10294117647058824	2007	1.0	1.0	1.0
chr	-	3443929	3443935	3443930	0.10277056277056278	2008	1.0	1.0	1.0
chr	-	3451766	3451774	3451772	0.10276679841897234	2009	1.0	1.0	1.0
chr	-	3378453	3378461	3378459	0.10276448697501328	2010	1.0	1.0	1.0
chr	-	3439790	3439798	3439791	0.10257936507936509	2011	1.0	1.0	1.0
chr	-	3450598	3450615	3450607	0.10257936507936509	2012	1.0	1.0	1.0
chr	-	2745841	2745849	2745846	0.10256410256410257	2017	1.0	1.0	1.0
chr	-	4449289	4449305	4449295	0.10256410256410257	2019	1.0		1.0
chr	-	2906651	2906662	2906656	0.10256410256410257	2018	1.0	1.0	1.0
chr	-	1015908	1015917	1015911	0.10256410256410257	2015	1.0	1.0	
chr	-	1020039	1020053	1020044	0.10256410256410257	2016		1.0	1.0
chr	+	963556	963564	963558	0.10256410256410257	2014	1.0	1.0	1.0
chr	+	127865	127873	127868	0.10256410256410257	2013		1.0	1.0
chr	-	3451468	3451483	3451471	0.10232746818112672	2020	1.0	1.0	1.0
chr	+	3966297	3966310	3966301	0.10227272727272728	2021	1.0		1.0
chr	-	3449573	3449580	3449575	0.10226482640275743	2022	1.0	1.0	1.0
chr	-	3444923	3444930	3444925	0.10204906204906206	2023	1.0	1.0	1.0
chr	-	3811577	3811580	3811579	0.10191570881226053	2024	1.0	1.0	1.0
chr	+	4180344	4180349	4180345	0.10176366843033509	2025	1.0	1.0	1.0
chr	-	2731382	2731388	2731384	0.10175228992433294	2026	1.0	1.0	1.0
chr	+	4037427	4037453	4037440	0.10163746349603671	2027	1.0	1.0	1.0
chr	-	3378736	3378755	3378748	0.1015873015873016	2028	1.0	1.0	1.0
chr	+	4208074	4208085	4208077	0.10156235705686256	2029	1.0	1.0	1.0
chr	-	3441103	3441110	3441107	0.10154656890823692	2030	1.0	1.0	1.0
chr	-	3451876	3451883	3451878	0.10141414141414141	2031	1.0	1.0	1.0
chr	+	4209945	4209977	4209950	0.10134920634920634	2032	1.0	1.0	1.0
chr	+	4175585	4175636	4175622	0.1012820512820513	2033	1.0	1.0	
chr	-	3451927	3451940	3451933	0.10077667430608607	2034	1.0	1.0	1.0
chr	-	3446851	3446859	3446853	0.10074074074074073	2035	1.0	1.0	1.0
chr	+	3719970	3720002	3719989	0.10070532915360501	2036	1.0	1.0	1.0
chr	-	21150	21161	21152	0.10056022408963584	2037	1.0	1.0	1.0
chr	-	3473421	3473429	3473425	0.10049019607843139	2038	1.0	1.0	1.0
chr	+	4200546	4200554	4200551	0.10047846889952154	2039	1.0	1.0	1.0
chr	-	3470296	3470304	3470298	0.10047846889952154	2040	1.0	1.0	1.0
chr	+	191619	191632	191620	0.10038850038850039	2041	1.0	1.0	1.0
chr	-	3445790	3445798	3445795	0.1002953119232189	2042	1.0	1.0	1.0
chr	-	1799838	1799847	1799840	0.10025078842283143	2043	1.0	1.0	1.0
chr	+	191457	191464	191457	0.10025062656641603	2044	1.0	1.0	1.0
chr	-	20944	20953	20950	0.10006740815638693	2045	1.0	1.0	1.0
chr	-	2746145	2746156	2746150	0.10006497725795971	2046	1.0	1.0	1.0
chr	-	3920654	3920668	3920658	0.10000000000000002	2052		1.0	1.0
chr	-	3920598	3920605	3920598	0.10000000000000002	2051		1.0	
chr	-	3911854	3911869	3911860	0.10000000000000002	2050			1.0
chr	+	3562165	3562173	3562170	0.10000000000000002	2049	1.0		1.0
chr	+	124491	124501	124496	0.10000000000000002	2047		1.0	
chr	+	850672	850676	850673	0.10000000000000002	2048	1.0	1.0	1.0
chr	-	2817683	2817706	2817683	0.09999999999999999	2077		1.0	1.0
chr	-	2002639	2002647	2002639	0.09999999999999999	2071	1.0		1.0
chr	-	2734231	2734239	2734237	0.09999999999999999	2072	1.0	1.0	
chr	-	2745230	2745237	2745230	0.09999999999999999	2073	1.0		1.0
chr	-	2745272	2745297	2745273	0.09999999999999999	2074		1.0	1.0
chr	-	2745606	2745613	2745611	0.09999999999999999	2075		1.0	1.0
chr	-	2745740	2745747	2745744	0.09999999999999999	2076	1.0	1.0	1.0
chr	-	3451048	3451053	3451048	0.09999999999999999	2078	1.0		1.0
chr	-	1800487	1800493	1800487	0.09999999999999999	2069	1.0	1.0	
chr	-	3915528	3915535	3915528	0.09999999999999999	2079		1.0	1.0
chr	-	3916573	3916579	3916573	0.09999999999999999	2080	1.0		1.0
chr	-	3916794	3916801	3916794	0.09999999999999999	2081		1.0	1.0
chr	-	3918248	3918255	3918248	0.09999999999999999	2082	1.0	1.0	
chr	-	3919251	3919259	3919255	0.09999999999999999	2083	1.0	1.0	
chr	-	1907284	1907291	1907286	0.09999999999999999	2070	1.0		1.0
chr	-	3920768	3920775	3920768	0.09999999999999999	2084	1.0	1.0	
chr	-	1641681	1641687	1641681	0.09999999999999999	2068	1.0		1.0
chr	+	191559	191571	191565	0.09999999999999999	2059		1.0	1.0
chr	+	124449	124456	124454	0.09999999999999999	2053		1.0	1.0
chr	+	125202	125205	125203	0.09999999999999999	2054		1.0	1.0
chr	+	125812	125817	125815	0.09999999999999999	2055		1.0	1.0
chr	+	4200455	4200462	4200460	0.09999999999999999	2067		1.0	1.0
chr	+	190128	190142	190140	0.09999999999999999	2057	1.0	1.0	
chr	+	191541	191548	191546	0.09999999999999999	2058	1.0		1.0
chr	+	125915	125922	125920	0.09999999999999999	2056	1.0	1.0	
chr	+	850710	850719	850717	0.09999999999999999	2060	1.0	1.0	
chr	+	1051550	1051563	1051561	0.09999999999999999	2061	1.0		1.0
